Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.;wait;negative
We walked in on a Wednesday night and were seated promptly.;seated;positive
And they provided a delicious dessert on the house!;dessert;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;service;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;dish;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;spring rolls;positive
The service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.;cod with pineapple tempura;positive
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.;round tables;positive
The restuarant itself is not large, but seems to have several round tables to accomodate large groups hoping to save a buck to eat authentic Taiwanese.;Taiwanese;positive
If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.;cuisine;negative
Please if your thinking about it go, and stay the wait you won't be disappointed.;wait;negative
I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.;mango chicken;positive
I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.;presentation;positive
Best drumsticks over rice and sour spicy soup in town!;drumsticks over rice;positive
Best drumsticks over rice and sour spicy soup in town!;sour spicy soup;positive
I've had pizza both times and the caprese salad appetizer.;pizza;neutral
I've had pizza both times and the caprese salad appetizer.;caprese salad appetizer;neutral
By far the best salad I have had in a fast food restaurant.;salad;positive
By far the best salad I have had in a fast food restaurant.;fast food;neutral
fine dining restaurant quality.;quality;positive
Ingredients are organic which is a real plus for me.;Ingredients;positive
Salads were fantastic.;Salads;positive
Although we were looking for regular lettuce and some walnuts the salads we got were great.;salads;positive
Although we were looking for regular lettuce and some walnuts the salads we got were great.;lettuce;neutral
Although we were looking for regular lettuce and some walnuts the salads we got were great.;walnuts;neutral
On a hot day it was fabulous to stop in and enjoy lunch.;lunch;positive
Ambience is so cute and quaint, good for business although we were there on vacation.;Ambience;positive
Will have to return to try the chocolate!;chocolate;positive
The service was typical short-order, dinner type.;service;neutral
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.;atmosphere;positive
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.;food;positive
The food was just awful, ATROCIOUS actually.;food;negative
THe back garden sitting area is very pleasant, where you can see their personal herb garden.;back garden sitting area;positive
THe back garden sitting area is very pleasant, where you can see their personal herb garden.;personal herb garden;positive
I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.;pizza;positive
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.;lunch;neutral
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.;food;positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.;pesto pizza;positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.;Italian chees;positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.;thin-crust pizza;positive
The pizza was delivered cold and the cheese wasn't even fully melted!;pizza;negative
The pizza was delivered cold and the cheese wasn't even fully melted!;cheese;negative
The place is so cool and the service is prompt and curtious.;service;positive
The place is so cool and the service is prompt and curtious.;place;positive
The entree was bland and small, dessert was not inspired.;entree;negative
The entree was bland and small, dessert was not inspired.;dessert;negative
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.;people serving;positive
